Clustering results for file  I01_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"HDB_5",0.795262267343486,0,0.729020331305168,0,0.965683078438977,0,0.625821957192862,0,16,0
"HDB_6",0.780033840947547,0,0.718642058772228,0,0.965594844413582,0,0.612458763299519,0,13,0
"HDB_7",0.769317540891145,0,0.715958209358079,0,0.962872613109835,0,0.611006332955043,0,11,0
"HDB_8",0.771009588268472,0,0.713059193648393,0,0.962999590778884,0,0.606615811650059,0,9,0
"HDB_9",0.775521714608009,0,0.726491172452603,0,0.960047547281951,0,0.62644212233853,0,9,0
"HDB_10",0.767061477721376,0,0.723717564317535,0,0.959860674829583,0,0.623520728836857,0,8,0
"MM",0.936830231246475,0,0.51566830778711,0,0.967274019385277,0,0.300721219797277,0,9,0
Clustering results for file  I06_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.984738955823293,0,0.455050705029842,0.00156620683845973,0.989507649595369,1.01106562242727e-05,0.40385969862879,0.00171718865239438,5,0
"KMeans_6",0.98570281124498,0.000219968898596479,0.438297859981509,0.000272376113087277,0.990152991907378,0.000115261480956478,0.385440431748753,0.000309504564237098,6,0
"KMeans_7",0.986024096385542,0.000439937797192898,0.321509291484943,0.0271184592942527,0.988169708783744,0.00194428313523334,0.257655658304045,0.0295303666277635,7,0
"KMeans_8",0.987068273092369,0.000999991935581427,0.299526882136824,0.0309571307282762,0.989446364227066,0.00327313097059596,0.233445464385572,0.0336642626027383,8,0
"KMeans_9",0.987791164658635,0.00053881156084329,0.254062582188941,0.00931478464833208,0.989281705948373,0.000695332893354132,0.183642303711428,0.0101403796007343,9,0
"KMeans_10",0.987630522088353,0.00091580355429649,0.247755312128385,0.00648990203018132,0.98923149624904,0.00118754495936704,0.176735723977268,0.00721793023067144,10,0
"KMENOIDS_5",0.985542168674699,0,0.397588102510484,0,0.990087276271487,0,0.340837733177602,0,6,0
"KMENOIDS_6",0.985542168674699,0,0.382411607054978,0,0.990308789650895,0,0.324186395685058,0,7,0
"KMENOIDS_7",0.985140562248996,0,0.312744428900818,0,0.990142654616339,0,0.247862313959167,0,8,0
"KMENOIDS_8",0.98714859437751,0,0.277787727849929,0,0.989836227774824,0,0.209586762948732,0,9,0
"KMENOIDS_9",0.986746987951807,0,0.246870648524189,0,0.990146346505996,0,0.175678700510371,0,10,0
"KMENOIDS_10",0.987550200803213,0,0.224240957401321,0,0.991002864906374,0,0.15079946858863,0,11,0
"DB_0.04_3",0.969076305220884,0,0.947318079065963,0,0.99541370931054,0,0.942720600869598,0,9,0
"DB_0.05_3",0.94859437751004,0,0.903799367820821,0,0.158800011824,0,0.975090597485511,0,5,0
"DB_0.06_3",0.950200803212851,0,0.906749214616602,0,0.0489154918135695,0,0.98889706508967,0,3,0
"DB_0.07_3",0.952208835341365,0,0.908942963497219,0,0.0295404450450251,0,0.993168210537929,0,3,0
"DB_0.08_3",0.952208835341365,0,0.911127999341682,0,0.0283109777034436,0,0.995680272253175,0,2,0
"DB_0.09_3",0.953815261044177,0,0.914051061618914,0,0.0267148094410048,0,0.999040292169859,0,2,0
"DB_0.1_3",0.953815261044177,0,0.91332078010717,0,0.0179501000509485,0,0.999079896589146,0,2,0
"DB_0.04_4",0.966666666666667,0,0.945789425278454,0,0.995559404072026,0,0.941034536520384,0,8,0
"DB_0.05_4",0.946987951807229,0,0.903057146222495,0,0.159009268703712,0,0.974243489802939,0,4,0
"DB_0.06_4",0.948995983935743,0,0.906743405925833,0,0.0488628096854124,0,0.98889075907194,0,2,0
"DB_0.07_4",0.951004016064257,0,0.909665177382894,0,0.0382229574053288,0,0.993122282284873,0,2,0
"DB_0.08_4",0.952208835341365,0,0.911127999341682,0,0.0283109777034436,0,0.995680272253175,0,2,0
"DB_0.09_4",0.953012048192771,0,0.912588885070213,0,0.0275128758930055,0,0.997359571420994,0,2,0
"DB_0.1_4",0.953815261044177,0,0.912590821300469,0,0.0275306244508274,0,0.99736239379648,0,3,0
"DB_0.04_5",0.95863453815261,0,0.942582059858558,0,0.99574837503339,0,0.937516899289249,0,5,0
"DB_0.05_5",0.948995983935743,0,0.908858414776018,0,0.22819819020582,0,0.9739643606337,0,5,0
"DB_0.06_5",0.94859437751004,0,0.901661769617643,0,0.0607134943496565,0,0.982181557800939,0,3,0
"DB_0.07_5",0.950602409638554,0,0.908935541281236,0,0.038614914262927,0,0.992283883496931,0,2,0
"DB_0.08_5",0.952208835341365,0,0.911127999341682,0,0.0283109777034436,0,0.995680272253175,0,2,0
"DB_0.09_5",0.953012048192771,0,0.912588885070213,0,0.0275128758930055,0,0.997359571420994,0,2,0
"DB_0.1_5",0.953012048192771,0,0.912588885070213,0,0.0275128758930055,0,0.997359571420994,0,2,0
"DB_0.04_6",0.956224899598394,0,0.942479116949921,0,0.996088526343942,0,0.937378715060837,0,4,0
"DB_0.05_6",0.942168674698795,0,0.90871190668661,0,0.227015260223461,0,0.973807672877667,0,2,0
"DB_0.06_6",0.947791164658635,0,0.900931165400856,0,0.0610707321396915,0,0.981342889078184,0,3,0
"DB_0.07_6",0.950200803212851,0,0.90820622788462,0,0.0390068826987268,0,0.991445840689877,0,2,0
"DB_0.08_6",0.952208835341365,0,0.911127999341682,0,0.0283109777034436,0,0.995680272253175,0,2,0
"DB_0.09_6",0.953012048192771,0,0.912588885070213,0,0.0275128758930055,0,0.997359571420994,0,2,0
"DB_0.1_6",0.953012048192771,0,0.912588885070213,0,0.0275128758930055,0,0.997359571420994,0,2,0
"HDB_3",0.946586345381526,0,0.889755889770412,0,0.999805309071848,0,0.879375925896497,0,25,0
"HDB_4",0.885943775100402,0,0.77570870061201,0,0.99744726383369,0,0.755256818081685,0,18,0
"HDB_5",0.941767068273092,0,0.883111715645225,0,0.995414007039313,0,0.872470719074457,0,8,0
"HDB_6",0.934939759036145,0,0.884842705494537,0,0.995900918269177,0,0.874365745750214,0,6,0
"HDB_7",0.930120481927711,0,0.882450493012629,0,0.996138518001486,0,0.871754214820535,0,6,0
"HDB_8",0.926907630522088,0,0.878533499203725,0,0.996847552616117,0,0.867446300193732,0,6,0
"HDB_9",0.926104417670683,0,0.880506195130058,0,0.99741879974188,0,0.869573563807338,0,6,0
"HDB_10",0.923694779116466,0,0.886757314513175,0,0.997647895206547,0,0.876411296937828,0,5,0
"MM",0.9685140562249,0.00104726143055465,0.243225695066324,0.0214913822654128,0.968295528383248,0.00032724390117026,0.17377752930489,0.0235561907254597,8.8,0.447213595499958
Clustering results for file  I07_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.98283388827229,0.0119554683288216,0.383732141796009,0.0152190245501939,0.88938895631068,0.0844569961289979,0.333564528786001,0.00837075490973293,5,0
"KMeans_6",0.986977432482427,0.0117557443351043,0.369717009885389,0.0399183274399809,0.934172330097087,0.0780791450521566,0.313715834279758,0.0395085815899419,6,0
"KMeans_7",0.995338512763596,0.000928590484499531,0.330053702974982,0.0304442618642148,0.993682038834952,0.000465301256596864,0.264213297822226,0.0335088099504224,7,0
"KMeans_8",0.995856455789863,0.000165450830743638,0.294623267236311,0.0176046362114644,0.994496359223301,0.000789310326329489,0.225186919446516,0.0193575427920116,8,0
"KMeans_9",0.995708472068073,0.000330901661487232,0.276838493731641,0.0159601378000271,0.995109223300971,0.0015666022710743,0.205576865364118,0.0175054305285898,9,0
"KMeans_10",0.995708472068072,0.000202635056420748,0.257630184735934,0.00548215234070359,0.995455097087379,0.00166795410767336,0.184428531738303,0.00607183045437714,10,0
"KMENOIDS_5",0.995930447650758,0,0.398822154729523,0,0.981180218446602,0,0.341044798358173,0,6,0
"KMENOIDS_6",0.996300406955235,0,0.321015961375263,0,0.986280339805825,0,0.255013239907975,0,7,0
"KMENOIDS_7",0.995930447650758,0,0.31225167748202,0,0.992460558252427,0,0.244766270548045,0,8,0
"KMENOIDS_8",0.995560488346282,0,0.285904879108746,0,0.996744538834952,0,0.215380507761081,0,9,0
"KMENOIDS_9",0.995930447650758,0,0.251341752851302,0,0.996929611650485,0,0.17736991643672,0,10,0
"KMENOIDS_10",0.995930447650758,0,0.223716390456857,0,0.996929611650485,0,0.147003765329291,0,11,0
"DB_0.04_3",0.943396226415094,0,0.90895851937412,0,0.999993823881814,0,0.900100212594935,0,21,0
"DB_0.05_3",0.965963743988161,0,0.931909962146947,0,0.999993894472055,0,0.925200823902188,0,15,0
"DB_0.06_3",0.979652238253792,0,0.980463903226752,0,0.976711670911777,0,0.980835435258839,0,9,0
"DB_0.07_3",0.968923418423973,0,0.953527798840721,0,0.579369801469249,0,0.99062676739508,0,3,0
"DB_0.08_3",0.951165371809101,0,0.917787977445353,0,0.126189551369198,0,0.996307887172933,0,2,0
"DB_0.09_3",0.952275249722531,0,0.918474497042927,0,0.109683056925962,0,0.998713189312879,0,2,0
"DB_0.1_3",0.952275249722531,0,0.917128020432926,0,0.0940689588213163,0,0.998782721508414,0,2,0
"DB_0.04_4",0.934147243803182,0,0.885240595407192,0,1,0,0.874152630172282,0,17,0
"DB_0.05_4",0.955604883462819,0,0.930046473570365,0,1,0,0.923188593617557,0,10,0
"DB_0.06_4",0.972253052164262,0,0.976753630379711,0,0.976722444691445,0,0.976756711865794,0,6,0
"DB_0.07_4",0.968553459119497,0,0.953511094534597,0,0.579361344945979,0,0.99060813125199,0,3,0
"DB_0.08_4",0.950795412504625,0,0.917110494603551,0,0.126487011410537,0,0.995529512830677,0,2,0
"DB_0.09_4",0.952275249722531,0,0.918474497042927,0,0.109683056925962,0,0.998713189312879,0,2,0
"DB_0.1_4",0.952275249722531,0,0.917128020432926,0,0.0940689588213163,0,0.998782721508414,0,2,0
"DB_0.04_5",0.912689604143544,0,0.879581121724279,0,1,0,0.868185507899757,0,6,0
"DB_0.05_5",0.943026267110618,0,0.925272328112005,0,1,0,0.918001743409854,0,6,0
"DB_0.06_5",0.965963743988161,0,0.972288651505181,0,1,0,0.96955780527404,0,6,0
"DB_0.07_5",0.982241953385128,0,0.981451921857804,0,0.960876935040949,0,0.983490446074579,0,4,0
"DB_0.08_5",0.970403255641879,0,0.954927400621017,0,0.56323632059725,0,0.99377649377243,0,3,0
"DB_0.09_5",0.951905290418054,0,0.917797288042209,0,0.109991140024031,0,0.997934489421257,0,2,0
"DB_0.1_5",0.952275249722531,0,0.917128020432926,0,0.0940689588213163,0,0.998782721508414,0,2,0
"DB_0.04_6",0.905290418054014,0,0.874187547733924,0,1,0,0.862384032287197,0,6,0
"DB_0.05_6",0.934887162412135,0,0.920549390936353,0,1,0,0.912869323505528,0,7,0
"DB_0.06_6",0.95449500554939,0,0.960696136896444,0,1,0,0.956844651509616,0,4,0
"DB_0.07_6",0.978912319644839,0,0.981998234820373,0,0.976549912753759,0,0.982537613620324,0,4,0
"DB_0.08_6",0.987791342952275,0,0.988592054281875,0,0.960742654044259,0,0.99135384491281,0,4,0
"DB_0.09_6",0.951905290418054,0,0.917797288042209,0,0.109991140024031,0,0.997934489421257,0,2,0
"DB_0.1_6",0.952275249722531,0,0.917128020432926,0,0.0940689588213163,0,0.998782721508414,0,2,0
"HDB_3",0.709211986681465,0,0.323274602636049,0,1,0,0.266908673657518,0,104,0
"HDB_4",0.59637439881613,0,0.280823483954145,0,1,0,0.22143767466666,0,37,0
"HDB_5",0.726600073991861,0,0.513045104638786,0,0.99985839565571,0,0.468892413286381,0,15,0
"HDB_6",0.698853126156123,0,0.491674546443859,0,1,0,0.446882971651351,0,9,0
"HDB_7",0.764335923048465,0,0.604581689944528,0,1,0,0.569431378191127,0,7,0
"HDB_8",0.756936736958934,0,0.593616819100306,0,1,0,0.55813398147809,0,7,0
"HDB_9",0.916019237883833,0,0.854097196606671,0,0.999893630334126,0,0.840111364770643,0,6,0
"HDB_10",0.909729929707732,0,0.843602510903667,0,1,0,0.828635698623265,0,6,0
"MM",0.963374028856826,0.00114029115852182,0.274632977641149,0.0379246923171654,0.961498179611651,0.00135348250757722,0.206487178645896,0.04169794532224,7.4,1.14017542509914
Clustering results for file  I08_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.878947368421053,0.00483360559046009,0.58966669141118,0.0145787733710179,0.891486688471284,0.0218504815084029,0.351203117720527,0.0433609958547865,5,0
"KMeans_6",0.881578947368421,0.0199039648351009,0.586700177807,0.0212967768682415,0.902703752536614,0.0286616636955132,0.337030366452391,0.0526925839188176,6,0
"KMeans_7",0.919172932330827,0.0434051312638846,0.572133348180041,0.0254032156610409,0.949421496869966,0.026367116771503,0.2740434895753,0.0253453639564872,7,0
"KMeans_8",0.928759398496241,0.051649632551003,0.570774609301816,0.0287258923691701,0.959077598608829,0.0315044087595845,0.263982085920822,0.0302359214205454,8,0
"KMeans_9",0.943984962406015,0.0415736083228649,0.561304265600532,0.0131900904778695,0.973189530980477,0.0241808769369153,0.235879730149803,0.00608523699785838,9,0
"KMeans_10",0.948778195488722,0.0370347264358721,0.551774004828715,0.0122402946752111,0.976179706889078,0.0243072883419669,0.216457255130879,0.0169112987408124,10,0
"KMENOIDS_5",0.838815789473684,0,0.569223216715979,0,0.866758570426011,0,0.334144877188736,0,6,0
"KMENOIDS_6",0.931390977443609,0,0.595096698021499,0,0.9461351866257,0,0.317746312656367,0,7,0
"KMENOIDS_7",0.980733082706767,0,0.611918989999682,0,0.990530308718543,0,0.312783714070794,0,8,0
"KMENOIDS_8",0.981203007518797,0,0.578489153066022,0,0.991197061482414,0,0.25241465936119,0,9,0
"KMENOIDS_9",0.980263157894737,0,0.553311169319632,0,0.991081931500664,0,0.20743488072441,0,10,0
"KMENOIDS_10",0.975563909774436,0,0.549175300734205,0,0.991378266062384,0,0.199797193133991,0,11,0
"DB_0.04_3",0.907424812030075,0,0.805830690972848,0,0.995437880723079,0,0.658070227576848,0,34,0
"DB_0.05_3",0.945958646616541,0,0.821367152012613,0,0.994903114016737,0,0.684794633149116,0,28,0
"DB_0.06_3",0.966165413533835,0,0.834301020534411,0,0.994706715579126,0,0.707708703262439,0,23,0
"DB_0.07_3",0.976033834586466,0,0.850292161998791,0,0.994064372718944,0,0.736731590073813,0,18,0
"DB_0.08_3",0.838815789473684,0,0.699300702390673,0,0.579277175017596,0,0.794122741729198,0,12,0
"DB_0.09_3",0.822838345864662,0,0.682314036148198,0,0.524028204519811,0,0.807367982276092,0,8,0
"DB_0.1_3",0.701597744360902,0,0.566512808820358,0,0.134379326811892,0,0.907927822322623,0,7,0
"DB_0.04_4",0.885338345864662,0,0.80242787858221,0,0.995435169369104,0,0.653295714720997,0,23,0
"DB_0.05_4",0.934210526315789,0,0.815012230859236,0,0.994916468331908,0,0.673761612043948,0,25,0
"DB_0.06_4",0.954417293233083,0,0.832655952292579,0,0.994706209676206,0,0.704960682861235,0,16,0
"DB_0.07_4",0.969924812030075,0,0.849556012739889,0,0.994076700419659,0,0.735462537301395,0,15,0
"DB_0.08_4",0.835996240601504,0,0.698782393218589,0,0.581211745587695,0,0.791651606667895,0,11,0
"DB_0.09_4",0.822838345864662,0,0.682759437380475,0,0.525384870294931,0,0.80709254637997,0,8,0
"DB_0.1_4",0.701597744360902,0,0.566844650413057,0,0.135758171590128,0,0.90743123903024,0,7,0
"DB_0.04_5",0.864661654135338,0,0.799124927975793,0,0.995430490773851,0,0.648847243924949,0,17,0
"DB_0.05_5",0.913063909774436,0,0.812798480686908,0,0.9950009927464,0,0.670555679261895,0,20,0
"DB_0.06_5",0.945018796992481,0,0.827070320370743,0,0.994701588018364,0,0.695183099992657,0,16,0
"DB_0.07_5",0.960526315789474,0,0.846264992523622,0,0.994073613852953,0,0.72968452867411,0,14,0
"DB_0.08_5",0.830827067669173,0,0.67998142394067,0,0.597193347193347,0,0.745354159351939,0,11,0
"DB_0.09_5",0.820958646616541,0,0.665552279853371,0,0.544159889306171,0,0.761448885858754,0,9,0
"DB_0.1_5",0.701127819548872,0,0.567167654679718,0,0.137130111018004,0,0.906919426931196,0,7,0
"DB_0.04_6",0.854323308270677,0,0.797184251178016,0,0.995417808212179,0,0.64617062535956,0,16,0
"DB_0.05_6",0.895676691729323,0,0.810341262182254,0,0.995045295103235,0,0.666981381590668,0,16,0
"DB_0.06_6",0.93796992481203,0,0.81982857354953,0,0.994697405645455,0,0.6824408291377,0,15,0
"DB_0.07_6",0.953477443609023,0,0.845192141142702,0,0.99407063702052,0,0.72787324832763,0,12,0
"DB_0.08_6",0.963345864661654,0,0.848730164621709,0,0.994052771632843,0,0.734068976202673,0,12,0
"DB_0.09_6",0.821898496240602,0,0.668522947000788,0,0.554990948486475,0,0.758199936728883,0,10,0
"DB_0.1_6",0.700187969924812,0,0.566495576034586,0,0.138367751901973,0,0.904728873041698,0,7,0
"HDB_3",0.661184210526316,0,0.42160849938669,0,0.999803469884176,0,0.0174042566928909,0,160,0
"HDB_4",0.907894736842105,0,0.804363252984365,0,0.999788549023399,0,0.651539775903747,0,30,0
"HDB_5",0.914003759398496,0,0.80596634392752,0,0.999749305051453,0,0.654399715250703,0,23,0
"HDB_6",0.897086466165414,0,0.804407881480853,0,0.999747790391621,0,0.652170904850974,0,23,0
"HDB_7",0.931860902255639,0,0.817306400698502,0,0.99405815232956,0,0.678587173487342,0,14,0
"HDB_8",0.926221804511278,0,0.825512741656681,0,0.994740086254139,0,0.692851709528032,0,13,0
"HDB_9",0.927631578947368,0,0.828039775037028,0,0.994078521419868,0,0.697836088940466,0,12,0
"HDB_10",0.920582706766917,0,0.824983827693352,0,0.994134764529971,0,0.692625588057153,0,11,0
"MM",0.923872180451128,0,0.534096171316868,0.00148621036005538,0.953198160723457,0.00175177874688939,0.202969807562861,0.00403704434879662,9,0
Clustering results for file  I09_ann.txt
-,"purity_mean","purity_sd","accuracy_mean","accuracy_sd","specificity_mean","specificity_sd","sensitivities_mean","sensitivities_sd","clusters_mean","clusters_sd"
"KMeans_5",0.967935871743487,0,0.318315972629076,0.0311039377104268,0.790919024614677,0.055996302430559,0.287027977211598,0.0360606009056163,5,0
"KMeans_6",0.967935871743487,0,0.293914881773794,0.0134545383565297,0.864223171152519,0.0387758992229258,0.25615845368967,0.0125808110246378,6,0
"KMeans_7",0.967935871743487,0,0.273399008731351,0.00103000484590382,0.894854209799862,0.019131053464807,0.232256473994203,0.00084031630248736,7,0
"KMeans_8",0.967935871743487,0,0.264642527063259,0.00659548228151827,0.902884172992869,0.0111096507535034,0.222388670239461,0.00660402774967112,8,0
"KMeans_9",0.968470273881096,0.00119495950701393,0.243064768583832,0.0179068031895379,0.916682482171613,0.00339854309477701,0.198468890822745,0.0188729223284985,9,0
"KMeans_10",0.969338677354709,0.00313676870591156,0.226499552172616,0.0280444444782205,0.926906487232574,0.00859728903828201,0.18013013309575,0.0293435269898382,10,0
"KMENOIDS_5",0.967935871743487,0,0.297545084600652,0,0.828919369680239,0,0.262366225457266,0,6,0
"KMENOIDS_6",0.967935871743487,0,0.293753338060462,0,0.889967218771567,0,0.254281868104541,0,7,0
"KMENOIDS_7",0.967935871743487,0,0.255430785839415,0,0.896164021164021,0,0.213011976975537,0,8,0
"KMENOIDS_8",0.967935871743487,0,0.229356139609657,0,0.906073872785829,0,0.184555029575379,0,9,0
"KMENOIDS_9",0.967935871743487,0,0.197624115588343,0,0.921418507016333,0,0.149706364090443,0,10,0
"KMENOIDS_10",0.967935871743487,0,0.188518478096632,0,0.925038100989188,0,0.139758271218731,0,11,0
"DB_0.04_3",0.944889779559118,0,0.814765291804234,0,0.989840438793318,0,0.803416914363013,0,19,0
"DB_0.05_3",0.957581830327321,0,0.840026639759082,0,0.911660880049973,0,0.835336144315585,0,14,0
"DB_0.06_3",0.967267869071476,0,0.915228831647034,0,0.897581782035062,0,0.916390155644643,0,8,0
"DB_0.07_3",0.972611890447562,0,0.957342460843281,0,0.648894940064546,0,0.977717707986102,0,9,0
"DB_0.08_3",0.965263861055444,0,0.94223752103829,0,0.264296353863092,0,0.987073188084566,0,5,0
"DB_0.09_3",0.96559786239145,0,0.943500766986696,0,0.242647058823529,0,0.989859934606168,0,4,0
"DB_0.1_3",0.967601870407482,0,0.944781868001511,0,0.221147484394327,0,0.992669932564998,0,5,0
"DB_0.04_4",0.940213760855043,0,0.805875700616067,0,0.989858101742817,0,0.793996688349133,0,18,0
"DB_0.05_4",0.952571810287241,0,0.839174953091393,0,0.921071916871753,0,0.8338347305412,0,12,0
"DB_0.06_4",0.964261857047428,0,0.91265904121418,0,0.917678963890408,0,0.912329277359981,0,7,0
"DB_0.07_4",0.967935871743487,0,0.955358093400299,0,0.648776546629732,0,0.975580220461531,0,6,0
"DB_0.08_4",0.962591850367401,0,0.940949501185242,0,0.264410269702075,0,0.985666707830357,0,3,0
"DB_0.09_4",0.963927855711423,0,0.942851735322745,0,0.253281897742976,0,0.98844771837084,0,3,0
"DB_0.1_4",0.965931863727455,0,0.945392511272685,0,0.231329218639849,0,0.992633420210337,0,3,0
"DB_0.04_5",0.932197728790915,0,0.800887664626502,0,0.989892258136177,0,0.788763430632161,0,16,0
